,Min,Max
MAL_SUC_mc_Night,1000.0,-1000.0
MAL_SUC_mc_Open,1000.0,-1000.0
MAL_ec_Close,0.0,0.0
MAL_ec_Day,0.0,0.0
MAL_ec_Night,0.0,0.0
MAL_ec_Open,0.0,0.0
MAL_rev_ec_Close,0.0,0.0
MAL_rev_ec_Day,0.0,0.0
MAL_rev_ec_Night,0.0,0.0
MAL_rev_ec_Open,0.0,0.0
MAL_tx_Close,0.0,0.0
MAL_tx_Day,0.0,0.0
MAL_tx_Night,0.0,0.0
MAL_tx_Open,0.0,0.0
MAL_xc_Close,0.0,0.0
MAL_xc_Day,-0.516970411898205,-0.5169704119485392
MAL_xc_Night,0.0,0.0
MAL_xc_Open,-0.023136405732431073,-0.023136405738142355
MANNITOL_1_PHOSPHATE_RXN_c_Close,0.0,0.0
MANNITOL_1_PHOSPHATE_RXN_c_Day,0.0,0.0
MANNITOL_1_PHOSPHATE_RXN_c_Night,0.0,0.0
MANNITOL_1_PHOSPHATE_RXN_c_Open,0.0,0.0
MANNOSE_6_PHOSPHATE_6_REDUCTASE_RXN_c_Close,0.0,0.0
MANNOSE_6_PHOSPHATE_6_REDUCTASE_RXN_c_Day,0.0,0.0
MANNOSE_6_PHOSPHATE_6_REDUCTASE_RXN_c_Night,0.0,0.0
MANNOSE_6_PHOSPHATE_6_REDUCTASE_RXN_c_Open,0.0,0.0
MANNPGUANYLTRANGDP_RXN_c_Close,1.0257913296671928,0.0
MANNPGUANYLTRANGDP_RXN_c_Day,0.0,0.0
MANNPGUANYLTRANGDP_RXN_c_Night,0.22687124544804818,0.0
MANNPGUANYLTRANGDP_RXN_c_Open,0.0,0.0
MANNPISOM_RXN_c_Close,0.0,0.0
MANNPISOM_RXN_c_Day,0.0,0.0
MANNPISOM_RXN_c_Night,0.0,0.0
MANNPISOM_RXN_c_Open,0.0,0.0
MDA_Fd_Ascorbate_p_Close,0.0,0.0
MDA_Fd_Ascorbate_p_Day,0.0,0.0
MDA_Fd_Ascorbate_p_Night,0.0,0.0
MDA_Fd_Ascorbate_p_Open,0.0,0.0
METHENYLTHFCYCLOHYDRO_RXN_c_Close,0.0,0.0
METHENYLTHFCYCLOHYDRO_RXN_c_Day,0.0,0.0
METHENYLTHFCYCLOHYDRO_RXN_c_Night,0.0,0.0
METHENYLTHFCYCLOHYDRO_RXN_c_Open,0.0,0.0
METHIONINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
METHIONINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
METHIONINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
METHIONINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
METHYLENETHFDEHYDROG_NADP_RXN_c_Close,0.0,0.0
METHYLENETHFDEHYDROG_NADP_RXN_c_Day,0.0,0.0
METHYLENETHFDEHYDROG_NADP_RXN_c_Night,0.0,0.0
METHYLENETHFDEHYDROG_NADP_RXN_c_Open,0.0,0.0
METHYLENE_THF_mc_Close,1000.0,-1000.0
METHYLENE_THF_mc_Day,1000.0,-998.9660591761063
METHYLENE_THF_mc_Night,1000.0,-999.9999999999981
METHYLENE_THF_mc_Open,999.9999999999995,-999.9537271885333
METHYLENE_THF_pc_Close,1000.0,-1000.0000000000002
METHYLENE_THF_pc_Day,1000.0,-1000.0000000000013
METHYLENE_THF_pc_Night,1000.0000000000003,-1000.0
METHYLENE_THF_pc_Open,1000.0,-1000.0000000000058
MET_PROTON_rev_vc_Close,0.0,0.0
MET_PROTON_rev_vc_Day,1.2339921035167505,0.0
MET_PROTON_rev_vc_Night,0.0,0.0
MET_PROTON_rev_vc_Open,0.0,0.0
MET_PROTON_vc_Close,0.0,0.0
MET_PROTON_vc_Day,1.2339921035773012,0.0
MET_PROTON_vc_Night,1.0244045352412303e-10,0.0
MET_PROTON_vc_Open,0.0,0.0
MET_pc_Close,0.0,0.0
MET_pc_Day,0.0,0.0
MET_pc_Night,0.0,0.0
MET_pc_Open,0.0,0.0
MG2_rev_vc_Close,0.0,0.0
MG2_rev_vc_Day,0.0,0.0
MG2_rev_vc_Night,0.0,0.0
MG2_rev_vc_Open,0.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_Close,0.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_Day,0.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_Night,0.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_Open,0.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_Close,0.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_Day,0.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_Night,0.0,0.0
MYO_INOSITOL_1_PHOSPHATE_SYNTHASE_RXN_c_Open,0.0,0.0
MYO_INOSITOL_OXYGENASE_RXN_c_Close,0.0,0.0
MYO_INOSITOL_OXYGENASE_RXN_c_Day,0.0,0.0
MYO_INOSITOL_OXYGENASE_RXN_c_Night,0.0,0.0
MYO_INOSITOL_OXYGENASE_RXN_c_Open,0.0,0.0
Malate_CloseNight_storage,0.0,0.0
Malate_DayClose_storage,0.0,0.0
Malate_NightOpen_storage,0.0,0.0
Malate_OpenDay_storage,0.0,0.0
Mehler_Reaction_p_Close,0.0,0.0
Mehler_Reaction_p_Day,0.0,0.0
Mehler_Reaction_p_Night,0.0,0.0
Mehler_Reaction_p_Open,0.0,0.0
Mg_biomass_Close,0.0,0.0
Mg_biomass_Day,0.0,0.0
Mg_biomass_Night,0.0,0.0
Mg_biomass_Open,0.0,0.0
Mg_ec_Close,0.0,0.0
Mg_ec_Day,0.0,0.0
Mg_ec_Night,0.0,0.0
Mg_ec_Open,0.0,0.0
Mg_tx_Close,0.0,0.0
Mg_tx_Day,0.0,0.0
Mg_tx_Night,0.0,0.0
Mg_tx_Open,0.0,0.0
Mitochondrial_ATP_Synthase_m_Close,1.6199262356314683,1.61992623562673
Mitochondrial_ATP_Synthase_m_Day,6.616067808035496,6.61606780803671
Mitochondrial_ATP_Synthase_m_Night,8.696731077992354,8.69673107777899
Mitochondrial_ATP_Synthase_m_Open,0.9808490904640412,0.9808490904276227
NADH_DEHYDROG_A_RXN_mc_Close,1.4086315092275754,0.0
NADH_DEHYDROG_A_RXN_mc_Day,6.564370766848685,0.0
NADH_DEHYDROG_A_RXN_mc_Night,7.5623748502457815,0.0
NADH_DEHYDROG_A_RXN_mc_Open,0.9785354498609437,0.0
NADH_DEHYDROG_A_RXN_mi_Close,1.4086315092271293,0.0
NADH_DEHYDROG_A_RXN_mi_Day,6.5643707668471905,0.0
NADH_DEHYDROG_A_RXN_mi_Night,7.562374850241671,0.0
NADH_DEHYDROG_A_RXN_mi_Open,0.9785354498602258,0.0
NADH_KINASE_RXN_c_Close,0.0,0.0
NADH_KINASE_RXN_c_Day,7.007800694731004,0.0
NADH_KINASE_RXN_c_Night,0.0,0.0
NADH_KINASE_RXN_c_Open,0.6370727904142388,0.0
NADPH_Dehydrogenase_p_Close,0.0,0.0
NADPH_Dehydrogenase_p_Day,0.0,0.0
NADPH_Dehydrogenase_p_Night,0.0,0.0
NADPH_Dehydrogenase_p_Open,0.0,0.0
NADPHoxc_tx_Close,0.31853639520704746,0.31853639520704746
NADPHoxc_tx_Day,3.503900347277522,3.503900347277522
NADPHoxc_tx_Night,3.503900347277522,3.503900347277522
NADPHoxc_tx_Open,0.31853639520704746,0.31853639520704746
NADPHoxm_tx_Close,0.31853639520704746,0.31853639520704746
NADPHoxm_tx_Day,3.503900347277522,3.503900347277522
NADPHoxm_tx_Night,3.503900347277522,3.503900347277522
NADPHoxm_tx_Open,0.31853639520704746,0.31853639520704746
NADPHoxp_tx_Close,0.31853639520704746,0.31853639520704746
NADPHoxp_tx_Day,3.503900347277522,3.503900347277522
NADPHoxp_tx_Night,3.503900347277522,3.503900347277522
NADPHoxp_tx_Open,0.31853639520704746,0.31853639520704746
NADPPHOSPHAT_RXN_c_Close,0.0,0.0
NADPPHOSPHAT_RXN_c_Day,7.007800694558151,0.0
NADPPHOSPHAT_RXN_c_Night,0.0,0.0
NADPPHOSPHAT_RXN_c_Open,0.6370727904256555,0.0
NH3_mc_Close,0.0,0.0
NH3_mc_Day,0.5169704120949823,0.0
NH3_mc_Night,0.0,0.0
NH3_mc_Open,0.023136405733025747,0.0
NH3_pc_Close,0.0,0.0
NH3_pc_Day,0.0,-0.516970411937479
NH3_pc_Night,0.0,0.0
NH3_pc_Open,0.0,-0.023136405742933158
NH4_ec_Close,0.0,0.0
NH4_ec_Day,0.0,0.0
NH4_ec_Night,0.0,0.0
NH4_ec_Open,0.0,0.0
NH4_tx_Close,0.0,0.0
NH4_tx_Day,0.0,0.0
NH4_tx_Night,0.0,0.0
NH4_tx_Open,0.0,0.0
NH4_vc_Close,0.0,0.0
NH4_vc_Day,0.0,0.0
NH4_vc_Night,0.0,0.0
NH4_vc_Open,0.0,0.0
NITRATE_PROTON_rev_vc_Close,0.0,0.0
NITRATE_PROTON_rev_vc_Day,2.4679842069602747,0.0
NITRATE_PROTON_rev_vc_Night,0.0,0.0
NITRATE_PROTON_rev_vc_Open,0.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_Close,0.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_Day,0.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_Night,0.0,0.0
NITRATE_REDUCTASE_NADH_RXN_c_Open,0.0,0.0
NITRATE_vc_Close,0.0,0.0
NITRATE_vc_Day,4.935968413899651,0.0
NITRATE_vc_Night,0.0,0.0
NITRATE_vc_Open,1.8694808031649056e-10,0.0
NITRITE_pc_Close,0.0,0.0
NITRITE_pc_Day,0.0,0.0
NITRITE_pc_Night,0.0,0.0
NITRITE_pc_Open,0.0,0.0
N_ACETYLGLUTPREDUCT_RXN_p_Close,0.0,0.0
N_ACETYLGLUTPREDUCT_RXN_p_Day,0.0,0.0
N_ACETYLGLUTPREDUCT_RXN_p_Night,0.0,0.0
N_ACETYLGLUTPREDUCT_RXN_p_Open,0.0,0.0
Nitrate_ec_Close,0.0,0.0
Nitrate_ec_Day,0.0,0.0
Nitrate_ec_Night,0.0,0.0
Nitrate_ec_Open,0.0,0.0
Nitrate_tx_Close,0.0,0.0
Nitrate_tx_Day,0.0,0.0
Nitrate_tx_Night,0.0,0.0
Nitrate_tx_Open,0.0,0.0
O2_ec_Close,1.3581992860860126,1.35819928608605
O2_ec_Day,-2.5848520597222926,-2.584852059722996
O2_ec_Night,9.982334802318272,9.982334802314796
O2_ec_Open,-0.11568202867904254,-0.11568202867944188
O2_mc_Close,-1.039662890878617,-1.0396628908785697
O2_mc_Day,-5.034135557062218,-5.034135557062713
O2_mc_Night,-6.478434455038269,-6.478434455038514
O2_mc_Open,-0.6485359225429859,-0.6485359225453968
O2_pc_Close,-0.15926819760352373,-0.15926819760484123
O2_pc_Day,9.887908202369015,9.887908202372536
O2_pc_Night,-1.7519501736387748,-1.751950173625876
O2_pc_Open,0.9466225545527288,0.9466225545504996
O2_tx_Close,1.3581992860873697,1.3581992860860264
O2_tx_Day,-2.58485205971054,-2.584852059724649
O2_tx_Night,9.982334802254968,9.98233480231547
O2_tx_Open,-0.11568202867916966,-0.11568202868088551
O2_xc_Close,0.0,0.0
O2_xc_Day,-0.5169704119456334,-0.5169704119449908
O2_xc_Night,0.0,0.0
O2_xc_Open,-0.023136405734330193,-0.023136405735825948
OAA_ACONITATE_mc_Close,1000.0,-1000.0
OAA_ACONITATE_mc_Day,1000.0,-1000.0
OAA_ACONITATE_mc_Night,1000.0,-1000.0
OAA_ACONITATE_mc_Open,1000.0,-1000.0
OAA_CIT_mc_Close,1000.0,-1000.0
OAA_CIT_mc_Day,1000.0,-1000.0
OAA_CIT_mc_Night,1000.0,-1000.0
OAA_CIT_mc_Open,1000.0,-1000.0
OAA_ISOCITRATE_mc_Close,1000.0,-1000.0
OAA_ISOCITRATE_mc_Day,1000.0,-1000.0
OAA_ISOCITRATE_mc_Night,1000.0,-1000.0
OAA_ISOCITRATE_mc_Open,1000.0,-1000.0
OAA_MAL_mc_Close,1000.0,-1000.0
OAA_MAL_mc_Day,1000.0,-1000.0
OAA_MAL_mc_Night,1000.0,-1000.0
OAA_MAL_mc_Open,1000.0,-1000.0
OAA_MAL_pc_Close,999.6478421226768,-1000.0000000001164
OAA_MAL_pc_Day,978.6732723594948,-993.9774710654749
OAA_MAL_pc_Night,998.1094062874938,-1000.0
OAA_MAL_pc_Open,998.0373456738846,-999.2505924152564
OAA_Pi_mc_Close,1000.0,-1000.0
OAA_Pi_mc_Day,1000.0,-1000.0
OAA_Pi_mc_Night,1000.0,-1000.0
OAA_Pi_mc_Open,1000.0,-1000.0
OAA_SO4_mc_Close,1000.0,-1000.0
OAA_SO4_mc_Day,1000.0,-1000.0
OAA_SO4_mc_Night,1000.0,-1000.0
OAA_SO4_mc_Open,1000.0,-1000.0
OAA_SUC_mc_Close,1000.0,-1000.0
OAA_SUC_mc_Day,1000.0,-1000.0
OAA_SUC_mc_Night,1000.0,-1000.0
OAA_SUC_mc_Open,1000.0,-1000.0
OAA_xc_Close,999.9999999999999,-1000.0000000000006
OAA_xc_Day,1000.0,-998.9660591761071
OAA_xc_Night,1000.0,-999.9999999999922
OAA_xc_Open,1000.0,-999.9537271885503
ORNCARBAMTRANSFER_RXN_p_Close,0.0,0.0
ORNCARBAMTRANSFER_RXN_p_Day,0.0,0.0
ORNCARBAMTRANSFER_RXN_p_Night,0.0,0.0
ORNCARBAMTRANSFER_RXN_p_Open,0.0,0.0
ORNITHINE_CITRULLINE_mc_Close,1000.0,-1000.0
ORNITHINE_CITRULLINE_mc_Day,1000.0,-1000.0
ORNITHINE_CITRULLINE_mc_Night,1000.0,-1000.0
ORNITHINE_CITRULLINE_mc_Open,1000.0,-1000.0
ORNITHINE_CITRULLINE_pc_Close,0.0,0.0
ORNITHINE_CITRULLINE_pc_Day,0.0,0.0
ORNITHINE_CITRULLINE_pc_Night,0.0,0.0
ORNITHINE_CITRULLINE_pc_Open,0.0,0.0
ORNITHINE_GLU_AMINOTRANSFORASE_RXN_m_Close,0.0,0.0
ORNITHINE_GLU_AMINOTRANSFORASE_RXN_m_Day,0.0,0.0
ORNITHINE_GLU_AMINOTRANSFORASE_RXN_m_Night,0.0,0.0
ORNITHINE_GLU_AMINOTRANSFORASE_RXN_m_Open,0.0,0.0
PALMITATE_pc_Close,0.0,0.0
PALMITATE_pc_Day,0.0,0.0
PALMITATE_pc_Night,0.0,0.0
PALMITATE_pc_Open,0.0,0.0
PEPCARBOXYKIN_RXN_c_Close,0.0,0.0
PEPCARBOXYKIN_RXN_c_Day,0.0,0.0
PEPCARBOXYKIN_RXN_c_Night,3.41468178413755e-10,0.0
PEPCARBOXYKIN_RXN_c_Open,0.0,0.0
PEPCARBOX_RXN_c_Close,0.0,0.0
PEPCARBOX_RXN_c_Day,0.0,0.0
PEPCARBOX_RXN_c_Night,0.0,0.0
PEPCARBOX_RXN_c_Open,0.0,0.0
PEPDEPHOS_RXN_c_Close,1.3779492069198052,0.0
PEPDEPHOS_RXN_c_Day,0.0,0.0
PEPDEPHOS_RXN_c_Night,2.1174649580687346,0.0
PEPDEPHOS_RXN_c_Open,0.0,0.0
PEPDEPHOS_RXN_p_Close,1.3779492070205355,0.0
PEPDEPHOS_RXN_p_Day,0.0,0.0
PEPDEPHOS_RXN_p_Night,2.117464958094506,0.0
PEPDEPHOS_RXN_p_Open,0.0,0.0
PEP_Pi_pc_Close,1000.0,-1000.0
PEP_Pi_pc_Day,1000.0,-1000.0
PEP_Pi_pc_Night,1000.0,-1000.0
PEP_Pi_pc_Open,1000.0,-1000.0
PGLUCISOM_RXN_c_Close,-0.774208670368669,-1.7999999999965333
PGLUCISOM_RXN_c_Day,-0.5399999999886075,-3.007984207037417
PGLUCISOM_RXN_c_Night,0.22687124606306952,-2.605299856375227e-10
PGLUCISOM_RXN_c_Open,-0.14267450205535973,-0.1426745023621812
PGLUCISOM_RXN_p_Close,0.8246408935344339,-0.20115043595813664
PGLUCISOM_RXN_p_Day,2.7571755303818546,0.28919132331122155
PGLUCISOM_RXN_p_Night,-2.646831197572076,-2.873702443093414
PGLUCISOM_RXN_p_Open,0.12339416393881997,0.12339416395927355
PGLYCDEHYDROG_RXN_p_Close,0.0,0.0
PGLYCDEHYDROG_RXN_p_Day,0.0,0.0
PGLYCDEHYDROG_RXN_p_Night,0.0,0.0
PGLYCDEHYDROG_RXN_p_Open,0.0,0.0
PHENYLALANINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
PHENYLALANINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
PHENYLALANINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
PHENYLALANINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
PHE_PROTON_rev_vc_Close,0.0,0.0
PHE_PROTON_rev_vc_Day,1.2339921035150476,0.0
PHE_PROTON_rev_vc_Night,0.0,0.0
PHE_PROTON_rev_vc_Open,0.0,0.0
PHE_PROTON_vc_Close,0.0,0.0
PHE_PROTON_vc_Day,1.2339921035037837,0.0
PHE_PROTON_vc_Night,0.0,0.0
PHE_PROTON_vc_Open,0.0,0.0
PHE_pc_Close,0.0,0.0
PHE_pc_Day,0.0,0.0
PHE_pc_Night,0.0,0.0
PHE_pc_Open,0.0,0.0
PHOSGLYPHOS_RXN_c_Close,999.6478421227042,-1000.0
PHOSGLYPHOS_RXN_c_Day,987.4131002989171,-992.2454438208425
PHOSGLYPHOS_RXN_c_Night,998.1094062874162,-1000.0
PHOSGLYPHOS_RXN_c_Open,998.2720569654743,-999.6529539139867
PHOSGLYPHOS_RXN_p_Close,999.6478421223446,-1000.0
PHOSGLYPHOS_RXN_p_Day,1000.0,-972.6507434247833
PHOSGLYPHOS_RXN_p_Night,998.1094062874686,-1000.0000000000106
PHOSGLYPHOS_RXN_p_Open,1000.0,-997.2879380891286
PHOSPHOGLUCMUT_RXN_c_Close,0.8999999999668263,0.8999999999971062
PHOSPHOGLUCMUT_RXN_c_Day,-0.18000000000678693,-0.17999999993991608
PHOSPHOGLUCMUT_RXN_c_Night,-5.283660334273332e-10,0.0
PHOSPHOGLUCMUT_RXN_c_Open,1.7020880627999505e-10,0.0
PHOSPHOGLUCMUT_RXN_p_Close,-1.5736334523188171,-1.5736334522158928
PHOSPHOGLUCMUT_RXN_p_Day,-0.07080867662031662,-0.07080867662737056
PHOSPHOGLUCMUT_RXN_p_Night,1.6637224670606803,1.6637224670506023
PHOSPHOGLUCMUT_RXN_p_Open,-0.019280338113061485,-0.019280338099559147
PHOSPHORIBULOKINASE_RXN_p_Close,0.0,0.0
PHOSPHORIBULOKINASE_RXN_p_Day,4.135763295557808,4.1357632955621755
PHOSPHORIBULOKINASE_RXN_p_Night,0.0,0.0
PHOSPHORIBULOKINASE_RXN_p_Open,0.18509124589501447,0.18509124588603926
PLASTOQUINOL_PLASTOCYANIN_REDUCTASE_RXN_p_Close,0.0,0.0
PLASTOQUINOL_PLASTOCYANIN_REDUCTASE_RXN_p_Day,25.347598399833764,25.347598399791924
PLASTOQUINOL_PLASTOCYANIN_REDUCTASE_RXN_p_Night,0.0,0.0
PLASTOQUINOL_PLASTOCYANIN_REDUCTASE_RXN_p_Open,2.304327127272002,2.30432712725323
PRAISOM_RXN_p_Close,0.0,0.0
PRAISOM_RXN_p_Day,0.0,0.0
PRAISOM_RXN_p_Night,0.0,0.0
PRAISOM_RXN_p_Open,0.0,0.0
PREPHENATEDEHYDROG_RXN_p_Close,0.0,0.0
PREPHENATEDEHYDROG_RXN_p_Day,0.0,0.0
PREPHENATEDEHYDROG_RXN_p_Night,0.0,0.0
PREPHENATEDEHYDROG_RXN_p_Open,0.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_Close,0.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_Day,0.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_Night,0.0,0.0
PREPHENATE_DEHYDROGENASE_NADP_RXN_p_Open,0.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_Close,0.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_Day,0.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_Night,0.0,0.0
PREPHENATE_TRANSAMINE_RXN_p_Open,0.0,0.0
PRIBFAICARPISOM_RXN_p_Close,0.0,0.0
PRIBFAICARPISOM_RXN_p_Day,0.0,0.0
PRIBFAICARPISOM_RXN_p_Night,0.0,0.0
PRIBFAICARPISOM_RXN_p_Open,0.0,0.0
PROTONATP_rev_vc_Close,0.45000000000545337,0.4500000000023289
PROTONATP_rev_vc_Day,0.0,0.0
PROTONATP_rev_vc_Night,1.7172441246771086e-10,0.0
PROTONATP_rev_vc_Open,0.30366274901447377,0.3036627490347205
PROTON_ATPase_c_Close,0.0,0.0
PROTON_ATPase_c_Day,0.7199999999878969,0.72
PROTON_ATPase_c_Night,-2.631396966990008e-10,0.0
PROTON_ATPase_c_Open,1.499999999901294,1.5
PROTON_PPi_rev_vc_Close,0.0,0.0
PROTON_PPi_rev_vc_Day,3.3679842069926296,0.8999999999487822
PROTON_PPi_rev_vc_Night,0.0,0.0
PROTON_PPi_rev_vc_Open,0.14267450258627185,0.14267450208761068
PRO_GLU_mc_Close,0.0,2.3063230273457547e-10
PRO_GLU_mc_Day,0.0,0.0
PRO_GLU_mc_Night,0.0,1.2558470543066237e-10
PRO_GLU_mc_Open,0.0,0.0
PRO_PROTON_rev_vc_Close,0.0,0.0
PRO_PROTON_rev_vc_Day,1.2339921035167505,0.0
PRO_PROTON_rev_vc_Night,0.0,0.0
PRO_PROTON_rev_vc_Open,0.0,0.0
PRO_PROTON_vc_Close,0.0,0.0
PRO_PROTON_vc_Day,1.2339921034976138,0.0
PRO_PROTON_vc_Night,0.0,0.0
PRO_PROTON_vc_Open,-1.2156123346329437e-10,0.0
PRO_mc_Close,0.0,2.6561792765277977e-10
PRO_mc_Day,2.90389342202023e-10,1.849584104921253e-10
PRO_mc_Night,0.0,0.0
PRO_mc_Open,0.0,0.0
PRPPSYN_RXN_p_Close,0.0,0.0
PRPPSYN_RXN_p_Day,0.0,0.0
PRPPSYN_RXN_p_Night,0.0,0.0
PRPPSYN_RXN_p_Open,0.0,0.0
PRTRANS_RXN_p_Close,0.0,0.0
PRTRANS_RXN_p_Day,0.0,0.0
PRTRANS_RXN_p_Night,0.0,0.0
PRTRANS_RXN_p_Open,0.0,0.0
PSERTRANSAM_RXN_p_Close,-1.1648698643444323e-10,0.0
PSERTRANSAM_RXN_p_Day,0.0,0.0
PSERTRANSAM_RXN_p_Night,-4.5303682264752935e-10,0.0
PSERTRANSAM_RXN_p_Open,0.0,0.0
PSII_RXN_p_Close,0.0,0.0
PSII_RXN_p_Day,12.673799199896438,12.67379919985005
PSII_RXN_p_Night,0.0,0.0
PSII_RXN_p_Open,1.1521635636269492,1.152163563624525
PYRROLINECARBREDUCT_RXN_NADP_c_Close,0.0,0.0
PYRROLINECARBREDUCT_RXN_NADP_c_Day,0.0,0.0
PYRROLINECARBREDUCT_RXN_NADP_c_Night,0.0,0.0
PYRROLINECARBREDUCT_RXN_NADP_c_Open,0.0,0.0
PYRROLINECARBREDUCT_RXN_NAD_c_Close,0.0,0.0
PYRROLINECARBREDUCT_RXN_NAD_c_Day,0.0,0.0
PYRROLINECARBREDUCT_RXN_NAD_c_Night,0.0,0.0
PYRROLINECARBREDUCT_RXN_NAD_c_Open,0.0,0.0
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_Close,1.025791329588433,0.0
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_Day,1.0524198444676341e-10,0.0
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_Night,0.22687124550930093,0.0
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_c_Open,0.0,0.0
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_Close,0.0,0.0
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_Day,0.0,0.0
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_Night,0.0,0.0
PYRUVATEORTHOPHOSPHATE_DIKINASE_RXN_p_Open,0.0,0.0
PYRUVATE_PROTON_mc_Close,-0.352157877288505,-0.3521578773092357
PYRUVATE_PROTON_mc_Day,0.0,0.0
PYRUVATE_PROTON_mc_Night,-1.8905937126128158,-1.8905937125602221
PYRUVATE_PROTON_mc_Open,-1.0130102788607841e-10,0.0
PYRUVATE_pc_Close,1.377949206948474,0.0
PYRUVATE_pc_Day,0.0,0.0
PYRUVATE_pc_Night,2.1174649580756055,0.0
PYRUVATE_pc_Open,0.0,0.0
PYRUVDEH_RXN_m_Close,0.3521578773108439,0.3521578773085263
PYRUVDEH_RXN_m_Day,0.0,0.0
PYRUVDEH_RXN_m_Night,1.8905937125609198,1.890593712558424
PYRUVDEH_RXN_m_Open,0.0,0.0
PYRUVDEH_RXN_p_Close,0.0,0.0
PYRUVDEH_RXN_p_Day,0.0,0.0
PYRUVDEH_RXN_p_Night,0.0,0.0
PYRUVDEH_RXN_p_Open,0.0,0.0
Phloem_output_tx_Close,0.0,0.0
Phloem_output_tx_Day,0.0,0.0
Phloem_output_tx_Night,0.0,0.0
Phloem_output_tx_Open,0.0,0.0
Photon_ep_Close,0.0,0.0
Photon_ep_Day,101.3903935991715,101.39039359919948
Photon_ep_Night,0.0,0.0
Photon_ep_Open,9.217308509015593,9.21730850901389
Photon_tx_Close,0.0,0.0
Photon_tx_Day,101.3903935991715,101.3903935991225
Photon_tx_Night,0.0,0.0
Photon_tx_Open,9.217308509015595,9.217308509006244
Pi_PROTON_mc_Close,-5.211936584205506,-5.211936584141142
Pi_PROTON_mc_Day,-19.3312330121725,-19.848203424124826
Pi_PROTON_mc_Night,-27.98078694588259,-27.98078694588914
Pi_PROTON_mc_Open,-2.9194108655537856,-2.9425472713094907
Pi_ec_Close,0.0,0.0
Pi_ec_Day,0.0,0.0
Pi_ec_Night,0.0,0.0
Pi_ec_Open,0.0,0.0
Pi_tx_Close,0.0,0.0
Pi_tx_Day,0.0,0.0
Pi_tx_Night,0.0,0.0
Pi_tx_Open,0.0,0.0
Pi_xc_Close,0.0,0.0
Pi_xc_Day,0.0,0.0
Pi_xc_Night,0.0,0.0
Pi_xc_Open,0.0,0.0
Plastidial_ATP_Synthase_p_Close,0.0,0.0
Plastidial_ATP_Synthase_p_Day,10.863256457054348,10.863256457056204
Plastidial_ATP_Synthase_p_Night,0.0,0.0
Plastidial_ATP_Synthase_p_Open,0.9875687688246965,0.9875687688228793
Plastoquinol_Oxidase_p_Close,0.0,0.0
Plastoquinol_Oxidase_p_Day,0.0,0.0
Plastoquinol_Oxidase_p_Night,0.0,0.0
Plastoquinol_Oxidase_p_Open,0.0,0.0
Protein_Polymerisation_c_Close,0.0,0.0
Protein_Polymerisation_c_Day,0.0,0.0
Protein_Polymerisation_c_Night,0.0,0.0
Protein_Polymerisation_c_Open,0.0,0.0
Protein_Processing_c_Close,0.0,0.0
Protein_Processing_c_Day,0.0,0.0
Protein_Processing_c_Night,0.0,0.0
Protein_Processing_c_Open,0.0,0.0
Protein_Translocation_c_Close,0.0,0.0
Protein_Translocation_c_Day,0.0,0.0
Protein_Translocation_c_Night,0.0,0.0
Protein_Translocation_c_Open,0.0,0.0
RIB5PISOM_RXN_p_Close,-0.10057521805355109,-0.1005752181227706
RIB5PISOM_RXN_p_Day,1.3785877651854985,1.3785877651843246
RIB5PISOM_RXN_p_Night,-1.4368512215454372,-1.4368512217005922
